Date,longitude,latitude,VV,VH,NDVI
30/12/2017,-1.540519937,54.17944777,0.07175558,0.018590508,0.12128775
30/12/2017,-1.38775859,54.18512036,0.085490376,0.013641056,0.12128775
30/12/2017,-1.234945398,54.19059955,0.059050597,0.009752255,0.017075773
30/12/2017,-1.082082138,54.1958852,0.06755437,0.014080117,0.017075773
30/12/2017,-0.929170589,54.20097717,0.06645379,0.008959044,0.017075773
30/12/2017,-0.776212536,54.20587534,0.19128895,0.013654252,0.017075773
30/12/2017,-0.623209764,54.21057956,0.13709614,0.023454817,0.01192843
30/12/2017,-0.470164064,54.21508973,0.14662698,0.026135344,0.01192843
30/12/2017,-0.31707723,54.21940572,0.14679745,0.026813589,0.01192843
30/12/2017,-0.163951057,54.22352741,0.010992171,9.85E-04,0.013085892
30/12/2017,-0.010787347,54.22745471,0.011419122,9.14E-04,0.013085892
30/12/2017,0.142412101,54.2311875,0.014610631,8.93E-04,0.013085892
30/12/2017,0.29564548,54.23472569,0.017082209,7.76E-04,0.013085892
30/12/2017,0.448910983,54.23806919,0.018998154,7.90E-04,0.013085892
30/12/2017,0.602206801,54.2412179,0.020201704,7.55E-04,0.041608877
30/12/2017,0.755531121,54.24417175,0.022032565,8.29E-04,-0.07720588
30/12/2017,0.90888213,54.24693066,0.022618782,8.43E-04,0.004905396
30/12/2017,1.062258011,54.24949456,0.022116981,0.001235043,0.010498688
30/12/2017,1.215656947,54.25186337,0.024757784,0.00111099,-0.015256049
30/12/2017,1.369077117,54.25403703,0.027079139,0.00107904,-0.03166749
30/12/2017,1.522516701,54.2560155,0.028420478,0.001050537,0.008405095
30/12/2017,1.675973876,54.25779871,0.028582847,0.001162899,0.00025582
30/12/2017,1.829446817,54.25938662,0.033036746,0.001264183,0.003506429
30/12/2017,1.9829337,54.26077919,0.037108198,0.001380412,-0.009551375
30/12/2017,-1.530711636,54.08985231,0.06777657,0.015578458,0.12128775
30/12/2017,-1.378277658,54.09550635,0.11409427,0.021254472,0.12128775
30/12/2017,-1.225792216,54.10096763,0.09101968,0.013213205,0.12128775
30/12/2017,-1.073257072,54.10623599,0.06531485,0.009803557,0.017075773
30/12/2017,-0.920673994,54.11131131,0.07549158,0.019389767,0.017075773
30/12/2017,-0.768044752,54.11619345,0.08133744,0.018161336,0.017075773
30/12/2017,-0.61537112,54.12088228,0.07285709,0.013814312,0.017075773
30/12/2017,-0.462654876,54.12537768,0.079009585,0.015204319,0.050702214
30/12/2017,-0.3098978,54.12967954,0.14574298,0.026391063,0.01192843
30/12/2017,-0.157101674,54.13378774,0.17379968,0.029021097,0.01192843
30/12/2017,-0.004268286,54.13770217,0.013080638,8.62E-04,0.01192843
30/12/2017,0.148600575,54.14142273,0.016207296,7.96E-04,0.013085892
30/12/2017,0.301503119,54.14494933,0.019864019,8.09E-04,0.013085892
30/12/2017,0.45443755,54.14828187,0.021564286,7.72E-04,0.013085892
30/12/2017,0.607402073,54.15142027,0.020635085,8.56E-04,0.041608877
30/12/2017,0.760394888,54.15436443,0.025825236,9.93E-04,0.03458498
30/12/2017,0.913414195,54.1571143,0.03337823,0.001147119,0.009358113
30/12/2017,1.066458192,54.15966978,0.03223579,0.001445299,0.009245942
30/12/2017,1.219525072,54.16203083,0.03029593,0.00142204,-0.006357549
30/12/2017,1.372613031,54.16419736,0.030784234,0.001399119,-0.01512605
30/12/2017,1.525720261,54.16616934,0.032113947,0.001302881,-0.010047231
30/12/2017,1.678844951,54.1679467,0.033740573,0.001150827,-0.04433793
30/12/2017,1.831985292,54.1695294,0.033590004,0.00109342,-0.014534419
30/12/2017,1.985139471,54.1709174,0.038373165,0.001060446,0.004329004
30/12/2017,-1.673012093,53.99442671,9.38E-06,6.97E-06,0.12128775
30/12/2017,-1.52095656,54.00025429,0.31376266,0.037475824,0.12128775
30/12/2017,-1.368848192,54.00588987,0.08292341,0.02029721,0.12128775
30/12/2017,-1.216688735,54.01133331,0.110640764,0.021890102,0.12128775
30/12/2017,-1.064479941,54.01658446,0.3997059,0.03156691,0.12128775
30/12/2017,-0.912223563,54.0216432,0.109424174,0.017918408,0.017075773
30/12/2017,-0.759921359,54.02650938,0.076492034,0.013506688,0.017075773
30/12/2017,-0.60757509,54.03118288,0.066359214,0.01176002,0.017075773
30/12/2017,-0.455186521,54.03566358,0.08925275,0.014291154,0.017075773
30/12/2017,-0.302757419,54.03995137,0.13251066,0.02165893,0.050702214
30/12/2017,-0.150289554,54.04404613,0.014919985,0.001167952,0.01192843
30/12/2017,0.0022153,54.04794775,0.012854714,9.13E-04,0.01192843
30/12/2017,0.154755367,54.05165614,0.017266171,9.17E-04,0.01192843
30/12/2017,0.307328869,54.05517119,0.018533647,9.35E-04,0.013085892
30/12/2017,0.459934025,54.05849282,0.021804933,9.78E-04,0.013085892
30/12/2017,0.612569052,54.06162094,0.022407744,9.05E-04,0.047381546
30/12/2017,0.765232163,54.06455547,0.026472393,9.24E-04,0.07317073
30/12/2017,0.917921571,54.06729632,0.03255723,0.001081279,-0.007751938
30/12/2017,1.070635487,54.06984344,0.029619299,0.001281511,0.012710127
30/12/2017,1.223372119,54.07219675,0.03366985,0.001218755,-0.004626883
30/12/2017,1.376129674,54.07435619,0.03292405,0.001160208,0.004495541
30/12/2017,1.528906359,54.0763217,0.036438864,0.001233734,-0.010733128
30/12/2017,1.681700375,54.07809324,0.041020177,0.001482912,-0.014611237
30/12/2017,1.834509927,54.07967075,0.03857827,0.001430724,-0.016736776
30/12/2017,1.987333216,54.0810542,0.03804391,0.001427395,-0.014979376
30/12/2017,-1.662986375,53.90484516,1.01E-05,9.29E-06,0.11381747
30/12/2017,-1.51125432,53.91065373,0.09906928,0.021618895,0.12128775
30/12/2017,-1.359469815,53.91627093,0.11536858,0.025459936,0.12128775
30/12/2017,-1.207634593,53.9216966,0.11006912,0.019325934,0.12128775
30/12/2017,-1.055750394,53.92693062,0.16933072,0.028108386,0.12128775
30/12/2017,-0.903818958,53.93197283,0.13123159,0.020472761,0.12128775
30/12/2017,-0.75184203,53.93682313,0.12784427,0.024264071,0.017075773
30/12/2017,-0.59982136,53.94148136,0.093716465,0.017908853,0.017075773
30/12/2017,-0.447758699,53.94594743,0.18625757,0.026607338,0.017075773
30/12/2017,-0.295655801,53.9502212,0.150698,0.024935143,0.017075773
30/12/2017,-0.143514423,53.95430258,0.01441153,0.001372586,0.050702214
30/12/2017,0.008663673,53.95819145,0.014047788,7.65E-04,0.01192843
30/12/2017,0.160876724,53.96188771,0.019936677,8.44E-04,0.01192843
30/12/2017,0.313122966,53.96539128,0.024078405,9.30E-04,0.01192843
30/12/2017,0.46540063,53.96870204,0.02144486,8.69E-04,0.008155259
30/12/2017,0.617707945,53.97181993,0.024565786,9.14E-04,0.011863478
30/12/2017,0.77004314,53.97474485,0.026507894,0.001154438,0.022912048
30/12/2017,0.922404439,53.97747674,0.030447774,0.001315641,-0.00973236
30/12/2017,1.074790066,53.98001552,0.03022967,0.001259969,0.017381229
30/12/2017,1.227198242,53.98236113,0.030187044,0.00125282,0.01666021
30/12/2017,1.379627189,53.9845135,0.033572495,0.001427646,0.012675812
30/12/2017,1.532075124,53.98647258,0.03757471,0.001484099,-0.008191808
30/12/2017,1.684540264,53.98823832,0.041094266,0.001323347,-0.011336111
30/12/2017,1.837020826,53.98981067,0.043281388,0.00130254,0.005937351
30/12/2017,1.989515023,53.99118959,0.045533706,0.001322993,0.000704027
30/12/2017,-1.653014839,53.81526098,0.5127055,0.06946537,0.11381747
30/12/2017,-1.501604531,53.82105063,0.253463,0.046251442,0.11381747
30/12/2017,-1.350142154,53.82664952,0.13361399,0.019726094,0.12128775
30/12/2017,-1.19862943,53.83205751,0.12747629,0.021152811,0.12128775
30/12/2017,-1.047068083,53.83727446,0.1647587,0.030179923,0.12128775
30/12/2017,-0.895459845,53.84230023,0.080063365,0.020546164,0.12128775
30/12/2017,-0.743806446,53.8471347,0.14641857,0.02719103,0.12128775
30/12/2017,-0.592109623,53.85177774,0.12394341,0.017031984,0.017075773
30/12/2017,-0.440371114,53.85622923,0.27791417,0.06347473,0.017075773
30/12/2017,-0.288592662,53.86048906,0.16149148,0.028018929,0.017075773
30/12/2017,-0.136776012,53.86455711,0.17828491,0.034840345,0.017075773
30/12/2017,0.015077089,53.86843328,0.013853403,8.76E-04,0.050702214
30/12/2017,0.166964891,53.87211747,0.02404315,9.89E-04,0.01192843
30/12/2017,0.31888564,53.87560958,0.02508925,0.001112046,0.01192843
30/12/2017,0.470837582,53.87890953,0.027312964,0.001088494,0.01192843
30/12/2017,0.622818959,53.88201723,0.027524522,0.001033792,0.012140689
30/12/2017,0.774828012,53.8849326,0.029284447,0.001022748,0.011728395
30/12/2017,0.926862978,53.88765556,0.03283438,0.001362177,0.00788835
30/12/2017,1.078922094,53.89018604,0.034819327,0.001364895,-0.06666667
30/12/2017,1.231003596,53.89252398,0.03360989,0.001323341,0.011757127
30/12/2017,1.383105715,53.89466931,0.034048527,0.001231584,-0.05263158
30/12/2017,1.535226683,53.89662199,0.03766124,0.001220134,0.024507448
30/12/2017,1.687364731,53.89838195,0.0413682,0.001204963,0.019625742
30/12/2017,1.839518088,53.89994916,0.04419336,0.001275422,-0.011077732
30/12/2017,1.991684981,53.90132357,0.050887045,0.001460304,-0.001025922
30/12/2017,-1.643097091,53.72567419,0.17238387,0.043290194,0.20032181
30/12/2017,-1.492006812,53.73144499,0.19837941,0.032314844,0.11381747
30/12/2017,-1.340864841,53.73702566,0.071105674,0.01944322,0.11381747
30/12/2017,-1.189672888,53.74241604,0.17135482,0.027595587,0.11381747
30/12/2017,-1.038432666,53.74761599,0.124954276,0.028477699,0.12128775
30/12/2017,-0.887145892,53.75262539,0.10307211,0.022030773,0.12128775
30/12/2017,-0.735814286,53.75744411,0.20161003,0.03628977,0.12128775
30/12/2017,-0.584439571,53.76207201,0.13414125,0.03199206,0.12128775
30/12/2017,-0.433023473,53.76650899,0.2160743,0.035716627,0.017075773
30/12/2017,-0.281567723,53.77075492,0.5828061,0.039379675,0.017075773
30/12/2017,-0.130074052,53.7748097,0.1989803,0.032862198,0.017075773
30/12/2017,0.021455805,53.77867323,0.020418929,0.001238388,0.050702214
30/12/2017,0.173020109,53.7823454,0.028021,0.002119824,0.050702214
30/12/2017,0.324617122,53.78582612,0.030104114,0.001200251,0.01192843
30/12/2017,0.476245099,53.7891153,0.030070351,0.001114834,0.01192843
30/12/2017,0.627902298,53.79221285,0.033658553,0.001119518,0.012442008
30/12/2017,0.77958697,53.7951187,0.034139227,0.00127942,0.00701378
30/12/2017,0.931297367,53.79783277,0.038057026,0.001499008,-0.016235994
30/12/2017,1.083031738,53.80035499,0.03571241,0.001440858,-0.009492169
30/12/2017,1.234788331,53.80268529,0.038087048,0.001490113,-0.00121641
30/12/2017,1.386565391,53.80482362,0.042360045,0.001630632,-0.002260739
30/12/2017,1.538361163,53.80676991,0.039391138,0.001453141,0.011484252
30/12/2017,1.69017389,53.80852413,0.04069031,0.001422964,0.003465004
30/12/2017,1.842001814,53.81008621,0.05033056,0.001291207,-0.010976949
30/12/2017,1.993843175,53.81145613,0.05270485,0.001149282,-0.011259676
30/12/2017,-1.633232742,53.6360848,0.1328067,0.02716461,0.20032181
30/12/2017,-1.482460786,53.64183684,0.11844525,0.027570523,0.20032181
30/12/2017,-1.331637511,53.64739935,0.19901729,0.03335769,0.11381747
30/12/2017,-1.180764616,53.65277219,0.20663267,0.029323393,0.11381747
30/12/2017,-1.029843802,53.65795523,0.13852596,0.026752083,0.11381747
30/12/2017,-0.878876772,53.66294832,0.16413505,0.027965693,0.12128775
30/12/2017,-0.727865235,53.66775135,0.21031354,0.035834264,0.12128775
30/12/2017,-0.576810902,53.67236418,0.17142789,0.03230988,0.12128775
30/12/2017,-0.425715486,53.67678671,0.29321235,0.02846995,0.12128775
30/12/2017,-0.274580705,53.68101881,0.14443655,0.025968317,0.017075773
30/12/2017,-0.123408278,53.68506038,0.2996083,0.04404849,0.017075773
30/12/2017,0.027800072,53.68891131,0.18342185,0.029564176,0.017075773
30/12/2017,0.179042619,53.69257151,0.020033918,0.001188542,0.050702214
30/12/2017,0.330317637,53.69604089,0.030572802,0.001370232,0.050702214
30/12/2017,0.481623396,53.69931934,0.03538856,0.001408409,0.013272557
30/12/2017,0.632958162,53.70240679,0.030142685,0.001143451,0.014798206
30/12/2017,0.784320203,53.70530316,0.046381235,0.001278743,0.006023555
30/12/2017,0.935707781,53.70800838,0.039508738,0.001692504,0.001024348
30/12/2017,1.08711916,53.71052237,0.045094304,0.001615794,-0.000226142
30/12/2017,1.238552598,53.71284507,0.039692305,0.001340283,0.017864678
30/12/2017,1.390006355,53.71497641,0.044559814,0.001386371,-0.002059379
30/12/2017,1.541478687,53.71691636,0.06221275,0.001546481,-0.046988748
30/12/2017,1.692967852,53.71866485,0.048809506,0.001338822,-0.013892397
30/12/2017,1.844472102,53.72022183,0.053169396,0.001338103,-0.003411244
30/12/2017,1.995989692,53.72158728,0.06557326,0.00167562,-0.009445585
30/12/2017,-1.773824102,53.54057069,1.00E-05,7.53E-06,0.20032181
30/12/2017,-1.623421405,53.54649281,0.07991142,0.018616075,0.20032181
30/12/2017,-1.472966078,53.55222617,0.3851528,0.05264704,0.20032181
30/12/2017,-1.322459803,53.5577706,0.19642164,0.027610343,0.20032181
30/12/2017,-1.171904265,53.56312598,0.1711035,0.0327679,0.11381747
30/12/2017,-1.021301153,53.56829217,0.1663455,0.036920156,0.11381747
30/12/2017,-0.87065216,53.57326903,0.17208861,0.025960637,0.11381747
30/12/2017,-0.719958981,53.57805643,0.22887778,0.035185568,0.11381747
30/12/2017,-0.569223316,53.58265426,0.14576648,0.044811495,0.12128775
30/12/2017,-0.418446864,53.58706239,0.14590357,0.026860852,0.12128775
30/12/2017,-0.267631333,53.59128072,0.17574519,0.03292123,0.12128775
30/12/2017,-0.116778428,53.59530913,0.24999988,0.023103582,0.12128775
30/12/2017,0.03411014,53.59914753,0.026407,0.001287257,0.017075773
30/12/2017,0.185032659,53.60279581,0.04206055,0.00136768,0.017075773
30/12/2017,0.335987412,53.60625388,0.030230451,0.001120299,0.050702214
30/12/2017,0.486972683,53.60952166,0.06381234,0.004127687,0.031888545
30/12/2017,0.637986752,53.61259905,0.034620482,0.001166123,0.002426792
30/12/2017,0.789027898,53.61548598,0.059285667,0.001746106,0.015001271
30/12/2017,0.940094396,53.61818238,0.048909206,0.001641552,0.029060509
30/12/2017,1.091184521,53.62068818,0.03820048,0.001271342,0.030708844
30/12/2017,1.242296546,53.62300331,0.044146758,0.001451584,0.014534622
30/12/2017,1.393428743,53.62512771,0.053344563,0.001684685,-0.022697795
30/12/2017,1.54457938,53.62706132,0.055972904,0.00176537,-0.007093329
30/12/2017,1.695746727,53.62880411,0.06649467,0.001800299,-0.014988119
30/12/2017,1.84692905,53.63035602,0.060969885,0.001366169,-0.023865879
30/12/2017,1.998124617,53.63171702,0.07295144,0.001561215,0.01227448
30/12/2017,-1.763750827,53.45099533,0.008987003,0.001252945,0.55167174
30/12/2017,-1.613662698,53.45689824,0.099099874,0.028844837,0.20032181
30/12/2017,-1.463522318,53.46261299,0.19145146,0.042326562,0.20032181
30/12/2017,-1.313331357,53.46813942,0.29714325,0.03778426,0.20032181
30/12/2017,-1.163091487,53.47347741,0.124247216,0.034912348,0.20032181
30/12/2017,-1.012804386,53.47862682,0.23854503,0.02711625,0.20032181
30/12/2017,-0.862471735,53.48358751,0.15769275,0.027229723,0.11381747
30/12/2017,-0.712095215,53.48835936,0.1125835,0.036811747,0.11381747
30/12/2017,-0.561676515,53.49294224,0.2232332,0.037270468,0.11381747
30/12/2017,-0.411217324,53.49733604,0.16022915,0.030203294,0.12128775
30/12/2017,-0.260719334,53.50154066,0.17738527,0.030548047,0.12128775
30/12/2017,-0.110184241,53.50555597,0.22470433,0.028523445,0.12128775
30/12/2017,0.040386258,53.50938188,0.2442683,0.041232876,0.12128775
30/12/2017,0.190990462,53.51301829,0.032865107,0.001497718,0.017075773
30/12/2017,0.341626669,53.51646511,0.032018993,0.001305318,0.017075773
30/12/2017,0.492293172,53.51972225,0.035640866,0.001278509,0.024797387
30/12/2017,0.642988266,53.52278963,0.042967364,0.001444421,0.08341323
30/12/2017,0.79371024,53.52566716,0.03479468,0.001208796,0.06475486
30/12/2017,0.944457383,53.52835478,0.034524597,0.001535187,0.06496273
30/12/2017,1.095227982,53.53085242,0.053918965,0.001704489,0.043645084
30/12/2017,1.246020323,53.53316001,0.03984026,0.001353108,0.003212739
30/12/2017,1.39683269,53.53527749,0.042260848,0.001383002,0.005930528
30/12/2017,1.547663363,53.53720481,0.061595842,0.001527231,-0.010671688
30/12/2017,1.698510625,53.53894192,0.05795792,0.001347863,-0.013099091
30/12/2017,1.849372756,53.54048877,0.06964202,0.001515271,0.003940455
30/12/2017,2.000248033,53.54184534,0.086557046,0.002392407,-0.003089728
30/12/2017,-1.75373147,53.36141731,0.09486355,0.019116806,0.55167174
30/12/2017,-1.603956244,53.36730109,0.060934767,0.013493069,0.55167174
30/12/2017,-1.454129141,53.3729973,0.3647756,0.052386455,0.20032181
30/12/2017,-1.30425182,53.37850582,0.13223971,0.025563288,0.20032181
30/12/2017,-1.154325942,53.38382649,0.16102606,0.027946766,0.20032181
30/12/2017,-1.004353171,53.38895919,0.1530283,0.030423768,0.20032181
30/12/2017,-0.854335177,53.39390378,0.2008388,0.03431925,0.20032181
30/12/2017,-0.704273631,53.39866013,0.15774196,0.030718144,0.11381747
30/12/2017,-0.554170207,53.40322813,0.13811402,0.02639282,0.11381747
30/12/2017,-0.404026583,53.40760767,0.22646376,0.036652844,0.11381747
30/12/2017,-0.253844439,53.41179862,0.11584237,0.028494114,0.11381747
30/12/2017,-0.10362546,53.41580089,0.16684593,0.027979737,0.12128775
30/12/2017,0.046628671,53.41961437,0.19788286,0.03531858,0.12128775
30/12/2017,0.196916264,53.42323896,0.0891269,0.021459829,0.12128775
30/12/2017,0.347235628,53.42667458,0.040212512,0.001535283,0.019890131
30/12/2017,0.497585071,53.42992113,0.040923353,0.001463561,0.005649718
30/12/2017,0.647962898,53.43297853,0.017992709,9.82E-04,0.024069265
30/12/2017,0.798367412,53.4358467,0.021243528,0.001344475,0.022794118
30/12/2017,0.948796913,53.43852558,0.07139294,0.002269925,0.061568372
30/12/2017,1.099249702,53.44101509,0.05750535,0.001765167,-0.022202084
30/12/2017,1.249724075,53.44331517,0.05518093,0.001493674,0.043032788
30/12/2017,1.400218329,53.44542577,0.070272356,0.001942204,-0.015646445
30/12/2017,1.550730758,53.44734681,0.08611128,0.002245833,-0.00327044
30/12/2017,1.701259655,53.44907827,0.08763112,0.00211481,-0.009037959
30/12/2017,1.851803314,53.45062009,0.09005172,0.002019915,-0.03878943
30/12/2017,2.002360025,53.45197224,0.08100463,0.001649079,-0.029641185
30/12/2017,-1.743765644,53.27183664,0.06585024,0.010892712,0.55167174
30/12/2017,-1.594301667,53.27770136,0.09822353,0.014958298,0.55167174
30/12/2017,-1.444786184,53.28337913,0.13254797,0.02983481,0.55167174
30/12/2017,-1.295220841,53.28886979,0.12225126,0.02768164,0.20032181
30/12/2017,-1.145607289,53.29417322,0.19009568,0.035173953,0.20032181
30/12/2017,-0.99594718,53.29928928,0.10154801,0.021313,0.20032181
30/12/2017,-0.846242172,53.30421783,0.2812827,0.031304095,0.20032181
30/12/2017,-0.696493924,53.30895876,0.16073418,0.026730873,0.20032181
30/12/2017,-0.546704098,53.31351195,0.13598078,0.023375882,0.0832865
30/12/2017,-0.396874361,53.31787727,0.20064875,0.034684755,0.11381747
30/12/2017,-0.247006381,53.32205462,0.15222359,0.029216085,0.11381747
30/12/2017,-0.097101829,53.3260439,0.15476869,0.02672368,0.11381747
30/12/2017,0.052837621,53.32984499,0.2182169,0.042310286,0.12128775
30/12/2017,0.202810293,53.33345782,0.27068296,0.035563633,0.12128775
30/12/2017,0.352814508,53.33688227,0.038550917,0.001612262,0.010854817
30/12/2017,0.502848586,53.34011828,0.051513687,0.001891706,0.010304757
30/12/2017,0.652910844,53.34316575,0.050981708,0.001797371,0.02169059
30/12/2017,0.802999596,53.34602461,0.029978426,0.001674867,0.021290118
30/12/2017,0.953113157,53.34869478,0.06434658,0.00252467,0.032539856
30/12/2017,1.103249836,53.3511762,0.08411913,0.002536384,0.043594904
30/12/2017,1.253407946,53.3534688,0.06352428,0.001824025,0.041347627
30/12/2017,1.403585792,53.35557253,0.06688769,0.001829523,0.006799417
30/12/2017,1.553781683,53.35748734,0.075504676,0.001802729,0.023804022
30/12/2017,1.703993924,53.35921316,0.09538438,0.001977666,-0.002401372
30/12/2017,1.85422082,53.36074997,0.09242443,0.001859022,0.012511374
30/12/2017,2.004460674,53.36209772,0.094471484,0.002124035,0.006673547
30/12/2017,-1.286238072,53.19923136,0.12823793,0.023526065,0.55167174
30/12/2017,-1.136935192,53.20451761,0.16466331,0.0415337,0.20032181
30/12/2017,-0.987586089,53.2096171,0.19927073,0.032259148,0.20032181
30/12/2017,-0.838192407,53.21452968,0.24449094,0.024256576,0.20032181
30/12/2017,-0.688755795,53.21925525,0.17837882,0.031617306,0.20032181
30/12/2017,-0.539277902,53.22379368,1.320971,0.0703284,0.20032181
30/12/2017,-0.389760384,53.22814485,0.14119981,0.028299129,0.0832865
30/12/2017,-0.240204896,53.23230866,0.15809295,0.02860043,0.1508216
30/12/2017,-0.090613098,53.23628499,0.18531904,0.034559302,0.11381747
30/12/2017,0.059013348,53.24007376,0.18540694,0.038647488,0.11381747
30/12/2017,0.208672778,53.24367487,0.2124778,0.03633709,0.11381747
30/12/2017,0.358363525,53.24708821,0.025822092,0.001541898,0.005892256
30/12/2017,0.508083921,53.25031371,0.035519592,0.001868276,0.017964073
30/12/2017,0.657832294,53.25335129,0.0446042,0.001584153,0.010061085
30/12/2017,0.807606972,53.25620087,0.04089494,0.002203359,0.007802185
30/12/2017,0.95740628,53.25886237,0.05598858,0.001953294,-0.005802708
30/12/2017,1.107228542,53.26133574,0.038550176,0.001375303,0.001261034
30/12/2017,1.257072078,53.2636209,0.077245794,0.002437423,0.03727273
30/12/2017,1.406935211,53.2657178,0.052425466,0.003667068,0.045032166
30/12/2017,1.556816259,53.26762638,0.08818744,0.002466067,0.028193325
30/12/2017,1.706713539,53.2693466,0.077499285,0.00208505,-0.010748703
30/12/2017,1.856625368,53.27087842,0.10041849,0.002098947,0.006413994
30/12/2017,2.006550063,53.27222179,0.10782749,0.002181603,0.013460016
30/12/2017,-0.531891332,53.13407333,0.13069391,0.026290441,0.20032181
30/12/2017,-0.382684376,53.13841041,0.13041246,0.023762502,0.20032181
30/12/2017,-0.233439721,53.14256073,0.26311138,0.034087017,0.0832865
30/12/2017,-0.084159015,53.14652419,0.16561837,0.0310313,0.19942155
30/12/2017,0.065156091,53.15030068,0.16487102,0.033527523,0.19942155
30/12/2017,0.214503946,53.15389011,0.16798382,0.03273179,0.19942155
30/12/2017,0.363882894,53.15729239,0.03162664,0.001831789,-0.008985398
30/12/2017,0.513291278,53.16050743,0.032369457,0.00281652,0.000844991
30/12/2017,0.66272744,53.16353516,0.036852095,0.001594161,-0.003885004
30/12/2017,0.812189718,53.1663755,0.036829878,0.001516262,-0.000801782
30/12/2017,0.96167645,53.16902837,0.056692168,0.002146221,0.010948625
30/12/2017,1.111185971,53.17149371,0.032927334,0.001867955,0.009057006
30/12/2017,1.260716615,53.17377145,0.064397395,0.002120773,0.061512604
30/12/2017,1.410266715,53.17586155,0.08116391,0.00244299,0.020794591
30/12/2017,1.559834601,53.17776394,0.081266955,0.002164464,0.008429416
30/12/2017,1.709418604,53.17947858,0.09693982,0.002177151,0.009561753
30/12/2017,1.859017051,53.18100542,0.1248708,0.002631831,0.2
30/12/2017,2.008628272,53.18234443,0.002535153,7.45E-05,0.01359338
30/12/2017,0.071266086,53.06052574,0.30724567,0.046759393,0.07811885
30/12/2017,0.22030402,53.06410354,0.2873424,0.046006046,0.07811885
30/12/2017,0.369372825,53.0674948,0.02101897,0.001264263,-0.010210804
30/12/2017,0.518470857,53.07069944,0.02242591,0.001111145,-0.002247999
30/12/2017,0.667596468,53.07371735,0.023199527,0.001240924,0.005710076
30/12/2017,0.81674801,53.07654849,0.028881472,0.001237141,-0.008593022
30/12/2017,0.96592383,53.07919276,0.03045652,0.001215098,-0.004233149
30/12/2017,1.115122277,53.08165011,0.045494575,0.001454769,-0.013586656
30/12/2017,1.264341696,53.08392047,0.050170682,0.001518255,0.007176235
30/12/2017,1.413580432,53.08600379,0.056595236,0.001627167,-0.002954121
30/12/2017,1.562836827,53.08790002,0.087638825,0.002300681,-0.005675193
30/12/2017,1.712109223,53.0896091,0.10403783,0.002654961,0.033587787
30/12/2017,1.861395962,53.09113099,0.08340569,0.002122828,-0.078341015
30/12/2017,0.821282022,52.98671984,0.014125342,0.001757894,0.016843166
30/12/2017,0.970148584,52.98935555,0.021302903,0.001566126,0.00656197
30/12/2017,1.119037611,52.99180495,0.027992148,0.001544912,-0.010712218
30/12/2017,1.26794746,52.99406796,0.039999064,0.001509004,-0.00359626
30/12/2017,1.416876489,52.99614453,0.053053685,0.001514626,0.000189645
30/12/2017,1.565823052,52.99803461,0.053162303,0.001334367,0.006802721
30/12/2017,1.714785501,52.99973815,0.12551367,0.002544924,0.032371983
30/12/2017,1.86376219,53.00125512,0.09839049,0.002076778,0.050147492
30/12/2017,1.420155013,52.90628376,0.044672973,0.001736233,0.005542876
30/12/2017,1.568793389,52.90816772,0.07573937,0.002046043,0.017615521
30/12/2017,1.717447539,52.90986575,0.078111395,0.002115803,0.017684888
30/12/2017,1.866115828,52.91137781,0.05423672,0.001704267,0.003724395
30/12/2017,-1.767586968,53.21814712,0.073636465,0.013409393,0.55167174
30/12/2017,-1.617864623,53.21650461,0.078726806,0.021787751,0.55167174
30/12/2017,-1.468157779,53.21467407,0.14079992,0.02402309,0.55167174
30/12/2017,-1.770159943,53.12827622,0.081702396,0.01149352,0.55167174
30/12/2017,-1.620749953,53.12663904,0.09238218,0.013990562,0.55167174
30/12/2017,-1.471355353,53.12481443,0.12422665,0.021642435,0.55167174
30/12/2017,-1.321977807,53.12280246,0.12274319,0.023608431,0.55167174
30/12/2017,-1.172618979,53.12060317,0.11944741,0.027137116,0.55167174
30/12/2017,-1.023280528,53.1182166,0.13346228,0.027874961,0.20032181
30/12/2017,-0.873964116,53.11564284,0.16820192,0.02862056,0.20032181
30/12/2017,-0.7246714,53.11288193,0.1243131,0.03277865,0.20032181
30/12/2017,-0.575404037,53.10993395,0.22036153,0.025412984,0.20032181
30/12/2017,-0.426163682,53.10679897,0.10114179,0.023104882,0.20032181
30/12/2017,-1.772719192,53.03840386,0.0937639,0.024697687,0.55167174
30/12/2017,-1.623619892,53.03677199,0.091218024,0.027187414,0.55167174
30/12/2017,-1.474535872,53.0349533,0.1263352,0.03434939,0.55167174
30/12/2017,-1.325468785,53.03294785,0.16258946,0.028239805,0.55167174
30/12/2017,-1.176420281,53.03075568,0.22782674,0.033027817,0.55167174
30/12/2017,-1.02739201,53.02837684,0.15023701,0.029043451,0.55167174
30/12/2017,-0.87838562,53.02581141,0.16941305,0.0268351,0.55167174
30/12/2017,-0.729402758,53.02305945,0.12637387,0.025616352,0.20032181
30/12/2017,-0.580445068,53.02012101,0.22859037,0.035089627,0.20032181
30/12/2017,-0.431514193,53.01699618,0.15189324,0.030965716,0.20032181
30/12/2017,-0.282611775,53.01368504,0.1934036,0.029601345,0.20032181
30/12/2017,-0.133739453,53.01018766,0.26507843,0.040247068,0.0832865
30/12/2017,0.015101135,53.00650414,0.3345555,0.050686285,0.0832865
30/12/2017,0.163908356,53.00263457,0.043644108,0.005558718,-0.012007441
